"project";"sampling_year";"species_code_fao";"sex";"fork_length";"whole_fishweight"
"DCF";2009;"YFT";"M";104;22.55
"DCF";2009;"YFT";"F";93;15.7
"DCF";2009;"YFT";"M";102;28.5
"DCF";2009;"YFT";"F";102;26.35
"DCF";2009;"YFT";"F";107;24.6
"DCF";2009;"YFT";"M";94;19.05
"DCF";2009;"YFT";"F";96;17.65
"DCF";2009;"YFT";"F";109;25.5
"DCF";2009;"YFT";"F";92;17.25
"DCF";2009;"YFT";"F";110;25.6
"DCF";2009;"YFT";"F";113;27.15
"DCF";2009;"YFT";"F";107;21.9
"DCF";2009;"YFT";"M";109;23.15
"DCF";2009;"YFT";"M";109;26.7
"DCF";2009;"YFT";"M";104;23.4
"DCF";2009;"YFT";"F";114;30.8
"DCF";2009;"YFT";"M";112;21.15
"DCF";2009;"YFT";"F";97;17.75
"DCF";2009;"YFT";"M";109;22.95
"DCF";2009;"YFT";"M";101;19.9
"DCF";2009;"YFT";"F";111;30.25
"DCF";2009;"YFT";"M";93;16.8
"DCF";2009;"YFT";"F";105;22.45
"DCF";2009;"YFT";"M";108;25.1
"DCF";2009;"YFT";"F";108;24.1
"DCF";2009;"YFT";"M";111;27.8
"DCF";2009;"YFT";"F";98;20.3
"DCF";2009;"YFT";"F";104;23.95
"DCF";2009;"YFT";"M";112;28.5
"DCF";2009;"YFT";"F";112;28.15
"DCF";2009;"YFT";"M";111;29.25
"DCF";2009;"YFT";"F";116;31.65
"DCF";2009;"YFT";"F";113;30.9
"DCF";2009;"YFT";"F";112;29.5
"DCF";2009;"YFT";"F";113;28.65
"DCF";2009;"YFT";"M";109;25.25
"DCF";2009;"YFT";"M";112;28.9
"DCF";2009;"YFT";NA;117;30.4
"DCF";2009;"YFT";"M";108;27.7
"DCF";2009;"YFT";"M";111;28.45
"DCF";2009;"YFT";"M";111;28.7
"DCF";2009;"YFT";"F";109;27.8
"DCF";2009;"YFT";"M";114;30.05
"DCF";2009;"YFT";"M";109;27.25
"DCF";2009;"YFT";"F";112;30.6
"DCF";2009;"YFT";"M";106;26
"DCF";2009;"YFT";"F";110;30.15
"DCF";2009;"YFT";"M";109;27.4
"DCF";2009;"YFT";"F";104;27.6
"DCF";2009;"YFT";"M";115;30.4
"DCF";2009;"YFT";"F";112;29.45
"DCF";2009;"YFT";"F";112;28.7
"DCF";2009;"YFT";"M";114;30.65
"DCF";2009;"YFT";"F";109;27.6
"DCF";2009;"YFT";"M";107;28.6
"DCF";2009;"YFT";"F";110;27.95
"DCF";2009;"YFT";"F";113;28.1
"DCF";2009;"YFT";"F";114;31.25
"DCF";2009;"YFT";"F";109;26.4
"DCF";2009;"YFT";"F";112;27.9
"DCF";2009;"YFT";"M";115;34.75
"DCF";2009;"YFT";"F";110;25.8
"DCF";2009;"YFT";"F";105;22.6
"DCF";2009;"YFT";"F";105;23.6
"DCF";2009;"YFT";"M";106;25
"DCF";2009;"YFT";"F";105;21.4
"DCF";2009;"YFT";"M";113;30
"DCF";2009;"YFT";"F";110;25.9
"DCF";2009;"YFT";"F";105;21.85
"DCF";2009;"YFT";"F";105;21.6
"DCF";2009;"YFT";"M";123;39.4
"DCF";2009;"YFT";"F";114;32.05
"DCF";2009;"YFT";"M";119;36.45
"DCF";2009;"YFT";"M";141;60.1
"DCF";2009;"YFT";"M";120;38.05
"DCF";2009;"YFT";"F";113;30.5
"DCF";2009;"YFT";"M";116;34.45
"DCF";2009;"YFT";"M";117;32.2
"DCF";2009;"YFT";"M";119;33.45
"DCF";2009;"YFT";"F";121;40.52
"DCF";2009;"YFT";"M";119;35.45
"DCF";2009;"YFT";"M";117;33.55
"DCF";2009;"YFT";"M";115;35.45
"DCF";2009;"YFT";"F";129;44.2
"DCF";2009;"YFT";"M";119;36.15
"DCF";2009;"YFT";"M";113;31.95
"DCF";2009;"YFT";"M";117;34.5
"DCF";2009;"YFT";"M";118;37.85
"DCF";2009;"YFT";"M";114;33.5
"DCF";2009;"YFT";"F";121;36.5
"DCF";2009;"YFT";"F";126;40.9
"DCF";2009;"YFT";"M";118;35.2
"DCF";2009;"YFT";"F";115;36.6
"DCF";2009;"YFT";"F";124;39.1
"DCF";2009;"YFT";"F";115;34.5
"DCF";2009;"YFT";"M";116;35.35
"DCF";2009;"YFT";"M";113;29.8
"DCF";2009;"YFT";"M";111;30.6
"DCF";2009;"YFT";"M";113;31.9
"DCF";2009;"YFT";"F";111;27.35
"DCF";2009;"YFT";"M";114;31.7
"DCF";2009;"YFT";"F";117;31.75
"DCF";2009;"YFT";"M";110;27.35
"DCF";2009;"YFT";"M";111;27.55
"DCF";2009;"YFT";"M";114;32.35
"DCF";2009;"YFT";"M";112;30.3
"DCF";2009;"YFT";"M";104;24.55
"DCF";2009;"YFT";"M";116;32.5
"DCF";2009;"YFT";"F";110;28.5
"DCF";2009;"YFT";"M";119;34.35
"DCF";2009;"YFT";"M";119;35.55
"DCF";2009;"YFT";"F";126;40.8
"DCF";2009;"YFT";"M";118;33.3
"DCF";2009;"YFT";"F";115;31.85
"DCF";2009;"YFT";"M";119;30.75
"DCF";2009;"YFT";"M";112;29.45
"DCF";2009;"YFT";"M";113;31.2
"DCF";2009;"YFT";"M";112;29.65
"DCF";2009;"YFT";"M";107;24.8
"DCF";2009;"YFT";"F";116;36.65
"DCF";2009;"YFT";"M";114;31.8
"DCF";2009;"YFT";"M";112;29.95
"DCF";2009;"YFT";"M";115;32.45
"DCF";2009;"YFT";"F";115;30.5
"DCF";2009;"YFT";"M";114;28.5
"DCF";2009;"YFT";"M";112;31.65
"DCF";2009;"YFT";"M";117;34.35
"DCF";2009;"YFT";"F";111;30.3
"DCF";2009;"YFT";"M";120;39.65
"DCF";2009;"YFT";"M";121;36.4
"DCF";2009;"YFT";"F";120;39.15
"DCF";2009;"YFT";"M";125;39.05
"DCF";2009;"YFT";"M";122;40.05
"DCF";2009;"YFT";"F";116;34.05
"DCF";2009;"YFT";"M";114;31.75
"DCF";2009;"YFT";"M";111;30.45
"DCF";2009;"YFT";"M";113;30.65
"DCF";2009;"YFT";"F";114;34.25
"DCF";2009;"YFT";"M";117;40
"DCF";2009;"YFT";"M";116;35.6
"DCF";2009;"YFT";"F";116;34.15
"DCF";2009;"YFT";"F";120;36.8
"DCF";2009;"YFT";"F";117;34.05
"DCF";2009;"YFT";"F";112;31.15
"DCF";2009;"YFT";"M";120;41.3
"DCF";2009;"YFT";"F";117;32.45
"DCF";2009;"YFT";"F";114;32.9
"DCF";2009;"YFT";"F";112;30.1
"DCF";2009;"YFT";"M";113;30.6
"DCF";2009;"YFT";"F";119;35.3
"DCF";2009;"YFT";"M";113;32.3
"DCF";2009;"YFT";"M";115;36.4
"DCF";2009;"YFT";"M";117;36.05
"DCF";2009;"YFT";"F";114;32.2
"DCF";2009;"YFT";"M";118;33.8
"DCF";2009;"YFT";"F";120;39.75
"DCF";2009;"YFT";"F";120;37
"DCF";2009;"YFT";"F";112;30.15
"DCF";2009;"YFT";"M";121;36.05
"DCF";2009;"YFT";"F";118;35.9
"DCF";2009;"YFT";"M";120;38.55
"DCF";2009;"YFT";"M";123;34.65
"DCF";2009;"YFT";"F";114;33.7
"DCF";2009;"YFT";"F";109;27.3
"DCF";2009;"YFT";"M";117;36.55
"DCF";2009;"YFT";"M";125;43.9
"DCF";2009;"YFT";"F";109;28.6
"DCF";2009;"YFT";"F";116;33.1
"DCF";2009;"YFT";"F";111;31
"DCF";2009;"YFT";"F";114;29.6
"DCF";2009;"YFT";"M";106;25.9
"DCF";2009;"YFT";"F";115;29.4
"DCF";2009;"YFT";"F";114;30.15
"DCF";2009;"YFT";"M";117;31.25
"DCF";2009;"YFT";"F";111;30.25
"DCF";2009;"YFT";"M";117;33.45
"DCF";2009;"YFT";"F";112;28
"DCF";2009;"YFT";"F";116;30.15
"DCF";2009;"YFT";"F";111;27.75
"DCF";2009;"YFT";"M";117;32.8
"DCF";2009;"YFT";"M";117;33.05
"DCF";2009;"YFT";"M";118;32.3
"DCF";2009;"YFT";"M";111;31.05
"DCF";2009;"YFT";"F";125;38.6
"DCF";2009;"YFT";"F";115;32.7
"DCF";2009;"YFT";"F";113;27.1
"DCF";2009;"YFT";"M";118;35.8
"DCF";2009;"YFT";"M";117;30.65
"DCF";2009;"YFT";"F";118;30.85
"DCF";2009;"YFT";"M";121;31.35
"DCF";2009;"YFT";"F";122;38.35
"DCF";2009;"YFT";"F";112;31.55
"DCF";2009;"YFT";"F";116;30.35
"DCF";2009;"YFT";"F";116;32.6
"DCF";2009;"YFT";"F";117;32.25
"DCF";2009;"YFT";"F";112;29.1
"DCF";2009;"YFT";"F";118;25.75
"DCF";2009;"YFT";"M";114;33.95
"DCF";2009;"YFT";"M";114;29.7
"DCF";2009;"YFT";"M";116;31.2
"DCF";2009;"YFT";"F";115;31.95
"DCF";2009;"YFT";"F";116;31.05
"DCF";2009;"YFT";"M";117;32.35
"DCF";2009;"YFT";"F";117;32.55
"DCF";2009;"YFT";"F";110;25.2
"DCF";2009;"YFT";"F";113;30.5
"DCF";2009;"YFT";"F";114;30.3
"DCF";2009;"YFT";"M";117;32.65
"DCF";2009;"YFT";"F";109;25.92
"DCF";2009;"YFT";"F";115;32.25
"DCF";2009;"YFT";"M";114;32.4
"DCF";2009;"YFT";"F";116;31.6
"DCF";2009;"YFT";"M";110;28.35
"DCF";2009;"YFT";"F";114;30.3
"DCF";2009;"YFT";"F";115;30.35
"DCF";2009;"YFT";"M";110;31.2
"DCF";2009;"YFT";"F";110;27.45
"DCF";2009;"YFT";"M";124;40.2
"DCF";2009;"YFT";"F";117;30.95
"DCF";2009;"YFT";"M";117;31.7
"DCF";2009;"YFT";"M";123;39.7
"DCF";2009;"YFT";"F";114;30.1
"DCF";2009;"YFT";"F";109;25.4
"DCF";2009;"YFT";"F";114;32.1
"DCF";2009;"YFT";"M";115;33
"DCF";2009;"YFT";"F";117;32.05
"DCF";2009;"YFT";"F";123;35.85
"DCF";2009;"YFT";"F";117;34.3
"DCF";2009;"YFT";"F";114;31.65
"DCF";2009;"YFT";"M";114;31.7
"DCF";2009;"YFT";"M";117;32.65
"DCF";2009;"YFT";"M";114;30.65
"DCF";2009;"YFT";"M";116;34.35
"DCF";2009;"YFT";"F";109;27.8
"DCF";2009;"YFT";"F";127;40.45
"DCF";2009;"YFT";"M";116;31.8
"DCF";2009;"YFT";"M";116;33.5
"DCF";2009;"YFT";"M";113;29.35
"DCF";2009;"YFT";"F";117;30.85
"DCF";2009;"YFT";"M";113;31.55
"DCF";2009;"YFT";"M";114;31.85
"DCF";2009;"YFT";"M";116;30.85
"DCF";2009;"YFT";"F";116;30.7
"DCF";2009;"YFT";"M";119;33.3
"DCF";2009;"YFT";"F";118;32.8
"DCF";2009;"YFT";"M";110;27.3
"DCF";2009;"YFT";"F";114;30.3
"DCF";2009;"YFT";"F";110;29.55
"DCF";2009;"YFT";"M";122;36.8
"DCF";2009;"YFT";"M";116;30.5
"DCF";2009;"YFT";"F";116;29.35
"DCF";2009;"YFT";"M";113;31.5
"DCF";2009;"YFT";"M";120;33.85
"DCF";2009;"YFT";"M";118;34.1
"DCF";2009;"YFT";"M";117;32.4
"DCF";2009;"YFT";"F";119;30.25
"DCF";2009;"YFT";"F";115;31.65
"DCF";2009;"YFT";"F";116;34.1
"DCF";2009;"YFT";"F";120;36.5
"DCF";2009;"YFT";"F";113;31.65
"DCF";2009;"YFT";"M";115;31.55
"DCF";2009;"YFT";"M";108;26.85
"DCF";2009;"YFT";"M";103;23.5
"DCF";2009;"YFT";"M";112;31.85
"DCF";2009;"YFT";"F";118;32
"DCF";2009;"YFT";"F";111;28.69
"DCF";2009;"YFT";"F";107;26.5
"DCF";2009;"YFT";"F";110;29.2
"DCF";2009;"YFT";"M";118;35.79
"DCF";2009;"YFT";"F";128;35.65
"DCF";2009;"YFT";"M";125;42.75
"DCF";2009;"YFT";"F";119;37.1
"DCF";2009;"YFT";"F";116;31.35
"DCF";2009;"YFT";"F";130;45.3
"DCF";2009;"YFT";"M";137;56.05
"DCF";2009;"YFT";"M";144;65.3
"DCF";2009;"YFT";"M";129;52.25
"DCF";2009;"YFT";"M";140;63.25
"DCF";2009;"YFT";"F";124;33.4
"DCF";2009;"YFT";"F";115;31.65
"DCF";2009;"YFT";"F";115;31.45
"DCF";2009;"YFT";"M";118;29.4
"DCF";2009;"YFT";"F";112;29.9
"DCF";2009;"YFT";"F";118;34.45
"DCF";2009;"YFT";"F";113;29.65
"DCF";2009;"YFT";"M";113;30.15
"DCF";2009;"YFT";"F";116;32.05
"DCF";2009;"YFT";"F";116;31.25
"DCF";2009;"YFT";"M";109;28
"DCF";2009;"YFT";"F";119;37.25
"DCF";2009;"YFT";"M";116;30.4
"DCF";2009;"YFT";"M";118;33.15
"DCF";2009;"YFT";"M";120;32.9
"DCF";2009;"YFT";"M";114;30.6
"DCF";2009;"YFT";"M";116;31.3
"DCF";2009;"YFT";"F";120;34.25
"DCF";2009;"YFT";"F";119;33.1
"DCF";2009;"YFT";"F";117;30.95
"DCF";2009;"YFT";"F";113;31.9
"DCF";2009;"YFT";"M";116;31.3
"DCF";2009;"YFT";"F";118;33.7
"DCF";2009;"YFT";"F";119;34.55
"DCF";2009;"YFT";"F";117;31.2
"DCF";2009;"YFT";"F";118;31.85
"DCF";2009;"YFT";"F";116;30.5
"DCF";2009;"YFT";"M";116;32.3
"DCF";2009;"YFT";"M";122;37.5
"DCF";2009;"YFT";"M";118;32.8
"DCF";2009;"YFT";"F";120;34.65
"DCF";2009;"YFT";"M";115;30.45
"DCF";2009;"YFT";"F";121;36.05
"DCF";2009;"YFT";"F";116;31.15
"DCF";2009;"YFT";"M";121;37
"DCF";2009;"YFT";"F";114;28.4
"DCF";2009;"YFT";"M";117;33.35
"DCF";2009;"YFT";"F";116;32.15
"DCF";2009;"YFT";"F";116;31.15
"DCF";2009;"YFT";"F";113;31.25
"DCF";2009;"YFT";"F";106;25.3
"DCF";2009;"YFT";"F";114;30.3
"DCF";2009;"YFT";"F";116;30.15
"DCF";2009;"YFT";"F";117;33.15
"DCF";2009;"YFT";"M";113;28.6
"DCF";2009;"YFT";"M";118;33.3
"DCF";2009;"YFT";"F";108;25.65
"DCF";2009;"YFT";"F";116;30.95
"DCF";2009;"YFT";"F";116;32.4
"DCF";2009;"YFT";"M";115;30.8
"DCF";2009;"YFT";"M";122;32.85
"DCF";2009;"YFT";"F";111;29.55
"DCF";2009;"YFT";"M";116;32.2
"DCF";2009;"YFT";"M";118;33.9
"DCF";2009;"YFT";"M";116;32.05
"DCF";2009;"YFT";"F";120;33.05
"DCF";2009;"YFT";"F";125;39
"DCF";2009;"YFT";"M";124;34.85
"DCF";2009;"YFT";"M";120;37.05
"DCF";2009;"YFT";"F";116;29.45
"DCF";2009;"YFT";"M";123;34.45
"DCF";2009;"YFT";"M";120;31.5
"DCF";2009;"YFT";"F";118;34.25
"DCF";2009;"YFT";"F";121;32.85
"DCF";2009;"YFT";"F";120;34.4
"DCF";2009;"YFT";"F";112;28.6
"DCF";2009;"YFT";"M";125;36.05
"DCF";2009;"YFT";"M";120;36.3
"DCF";2009;"YFT";"M";113;32.4
"DCF";2009;"YFT";"M";118;32.7
"DCF";2009;"YFT";"M";113;30.8
"DCF";2009;"YFT";"F";120;31.9
"DCF";2009;"YFT";"M";118;33.8
"DCF";2009;"YFT";"M";112;29.15
"DCF";2009;"YFT";"M";115;31.5
"DCF";2009;"YFT";"F";119;32.15
"DCF";2009;"YFT";"F";117;32.9
"DCF";2009;"YFT";"F";119;31.1
"DCF";2009;"YFT";"M";121;34.45
"DCF";2009;"YFT";"F";118;36.2
"DCF";2009;"YFT";"M";118;32.4
"DCF";2009;"YFT";"M";117;31.85
"DCF";2009;"YFT";"F";119;32.65
"DCF";2009;"YFT";"F";111;28.85
"DCF";2009;"YFT";"M";119;32.95
"DCF";2009;"YFT";"F";116;31
"DCF";2009;"YFT";"F";120;32.8
"DCF";2009;"YFT";"M";120;32.6
"DCF";2009;"YFT";"M";117;33.05
"DCF";2009;"YFT";"F";117;38.15
"DCF";2009;"YFT";"M";111;27.45
"DCF";2009;"YFT";"M";117;33.7
"DCF";2009;"YFT";"F";122;36.85
"DCF";2009;"YFT";"F";116;31.15
"DCF";2009;"YFT";"M";118;35.65
"DCF";2009;"YFT";"F";116;32.3
"DCF";2009;"YFT";"F";120;34.7
"DCF";2009;"YFT";"F";118;32.55
"DCF";2009;"YFT";"F";117;30.9
"DCF";2009;"YFT";"F";119;33.45
"DCF";2009;"YFT";"M";117;32.2
"DCF";2009;"YFT";"M";117;29.35
"DCF";2009;"YFT";"F";114;29.3
"DCF";2009;"YFT";"F";117;30.1
"DCF";2009;"YFT";"M";118;30.5
"DCF";2009;"YFT";"M";119;32.25
"DCF";2009;"YFT";"F";117;32.35
"DCF";2009;"YFT";"M";119;33.2
"DCF";2009;"YFT";"F";110;29.35
"DCF";2009;"YFT";"M";119;33.25
"DCF";2009;"YFT";"M";114;30.3
"DCF";2009;"YFT";"M";119;30.05
"DCF";2009;"YFT";"M";116;31.85
"DCF";2009;"YFT";"F";118;30.7
"DCF";2009;"YFT";"F";115;31.4
"DCF";2009;"YFT";"F";119;30.45
"DCF";2009;"YFT";"M";121;36.1
"DCF";2009;"YFT";"M";117;33.25
"DCF";2009;"YFT";"M";117;32.8
"DCF";2009;"YFT";"M";122;35.15
"DCF";2009;"YFT";"F";110;27.6
"DCF";2009;"YFT";"F";118;33.55
"DCF";2009;"YFT";"F";119;32.55
"DCF";2009;"YFT";"F";114;30.55
"DCF";2009;"YFT";"F";118;33.55
"DCF";2009;"YFT";"F";114;31.55
"DCF";2009;"YFT";"F";117;33
"DCF";2009;"YFT";"M";114;30.2
"DCF";2009;"YFT";"F";120;33.05
"DCF";2009;"YFT";"F";117;32.25
"DCF";2009;"YFT";"M";118;32.85
"DCF";2009;"YFT";"F";114;32.35
"DCF";2009;"YFT";"F";119;34.2
"DCF";2009;"YFT";"M";120;38.3
"DCF";2009;"YFT";"M";115;31.1
"DCF";2009;"YFT";"F";118;32.85
"DCF";2009;"YFT";"F";109;25.25
"DCF";2009;"YFT";"F";108;25.4
"DCF";2009;"YFT";"F";106;24.1
"DCF";2009;"YFT";"F";112;29.15
"DCF";2009;"YFT";"F";117;34.5
"DCF";2009;"YFT";"M";123;33.1
"DCF";2009;"YFT";"F";112;27.3
"DCF";2009;"YFT";"F";107;24.65
"DCF";2009;"YFT";"F";107;22.25
"DCF";2009;"YFT";"M";106;23.95
"DCF";2009;"YFT";"M";110;27.4
"DCF";2009;"YFT";"F";106;23.75
"DCF";2009;"YFT";"M";109;25.9
"DCF";2009;"YFT";"F";107;26.7
"DCF";2009;"YFT";"F";112;26.7
"DCF";2009;"YFT";"F";112;29.4
"DCF";2009;"YFT";"F";111;30.45
"DCF";2009;"YFT";"M";117;33.55
"DCF";2009;"YFT";"M";110;23.7
"DCF";2009;"YFT";"M";110;27.25
"DCF";2009;"YFT";"F";111;26.85
"DCF";2009;"YFT";"F";114;31.75
"DCF";2009;"YFT";"F";110;25.7
"DCF";2009;"YFT";"F";110;27.4
"DCF";2009;"YFT";"F";115;29.35
"DCF";2009;"YFT";"F";113;29.4
"DCF";2009;"YFT";"M";114;30.15
"DCF";2009;"YFT";"M";112;26.4
"DCF";2009;"YFT";"F";119;34.45
"DCF";2009;"YFT";"F";103;21.8
"DCF";2009;"YFT";"F";115;31.7
"DCF";2009;"YFT";"F";104;23.55
"DCF";2009;"YFT";"F";111;26.55
"DCF";2009;"YFT";"F";108;26.1
"DCF";2009;"YFT";"F";96;17.8
"DCF";2009;"YFT";"F";110;26.65
"DCF";2009;"YFT";"M";118;31.65
"DCF";2009;"YFT";"F";108;23.55
"DCF";2009;"YFT";"F";104;21.65
"DCF";2009;"YFT";"F";107;23.15
"DCF";2009;"YFT";"M";110;26.55
"DCF";2009;"YFT";"F";108;26.05
"DCF";2009;"YFT";"M";104;23.45
"DCF";2009;"YFT";"F";112;29.65
"DCF";2009;"YFT";"F";110;26.25
"DCF";2009;"YFT";"M";101;20.5
"DCF";2009;"YFT";"F";114;26.85
"DCF";2009;"YFT";"M";100;19.65
"DCF";2009;"YFT";"M";108;24.5
"DCF";2009;"YFT";"M";116;28.4
"DCF";2009;"YFT";"M";118;33.95
"DCF";2009;"YFT";"M";115;29.4
"DCF";2009;"YFT";"F";115;31.4
"DCF";2009;"YFT";"M";116;30.2
"DCF";2009;"YFT";"F";115;30.2
"DCF";2009;"YFT";"M";114;29.35
"DCF";2009;"YFT";"M";112;30.7
"DCF";2009;"YFT";"F";110;26.25
"DCF";2009;"YFT";"M";116;31.65
"DCF";2009;"YFT";"F";108;25.2
"DCF";2009;"YFT";"F";109;27.8
"DCF";2009;"YFT";"M";119;32.66
"DCF";2009;"YFT";"M";117;33.4
"DCF";2009;"YFT";"M";118;32.65
"DCF";2009;"YFT";"F";115;34.45
"DCF";2009;"YFT";"M";116;31.8
"DCF";2009;"YFT";"M";113;31.3
"DCF";2009;"YFT";"M";117;33.5
"DCF";2009;"YFT";"M";110;26.7
"DCF";2009;"YFT";"F";112;29.2
"DCF";2009;"YFT";"F";114;31.55
"DCF";2009;"YFT";"F";113;32.4
"DCF";2009;"YFT";"M";112;27.1
"DCF";2009;"YFT";"F";112;29.95
"DCF";2009;"YFT";"M";107;25.2
"DCF";2009;"YFT";"M";115;30.3
"DCF";2009;"YFT";"M";109;24.45
"DCF";2009;"YFT";"M";112;27.2
"DCF";2009;"YFT";"F";112;26.8
"DCF";2009;"YFT";"M";108;25.15
"DCF";2009;"YFT";"M";109;25.1
"DCF";2009;"YFT";"M";102;20.95
"DCF";2009;"YFT";"F";112;27.6
"DCF";2009;"YFT";"F";112;26.55
"DCF";2009;"YFT";"M";117;32.85
"DCF";2009;"YFT";"F";110;25.95
"DCF";2009;"YFT";"M";117;30.25
"DCF";2009;"YFT";"F";111;25.85
"DCF";2009;"YFT";"F";118;33.15
"DCF";2009;"YFT";"F";102;21.25
"DCF";2009;"YFT";"F";99;20.7
"DCF";2009;"YFT";"M";113;29.95
"DCF";2009;"YFT";"F";103;21.3
"DCF";2009;"YFT";"M";114;28.9
"DCF";2009;"YFT";"F";111;26.85
"DCF";2009;"YFT";"M";108;25.15
"DCF";2009;"YFT";"M";112;28.45
"DCF";2009;"YFT";"F";114;28.95
"DCF";2009;"YFT";"M";116;32.05
"DCF";2009;"YFT";"M";115;32.7
"DCF";2009;"YFT";"F";115;31.1
"DCF";2009;"YFT";"M";114;31.3
"DCF";2009;"YFT";"F";116;29.65
"DCF";2009;"YFT";"M";112;26.95
"DCF";2009;"YFT";"M";111;26.25
"DCF";2009;"YFT";"F";117;31.05
"DCF";2009;"YFT";"M";106;22
"DCF";2009;"YFT";"M";113;26.65
"DCF";2009;"YFT";"M";110;24.6
"DCF";2009;"YFT";"F";118;33.25
"DCF";2009;"YFT";"F";118;31.15
"DCF";2009;"YFT";"F";114;27.95
"DCF";2009;"YFT";"F";116;29.35
"DCF";2009;"YFT";"F";112;29.3
"DCF";2009;"YFT";"M";111;29.65
"DCF";2009;"YFT";"M";112;29.8
"DCF";2009;"YFT";"F";113;31.3
"DCF";2009;"YFT";"M";112;31.6
"DCF";2009;"YFT";"F";113;28.95
"DCF";2009;"YFT";"F";110;28.75
"DCF";2009;"YFT";"M";117;33.65
"DCF";2009;"YFT";"M";116;34.35
"DCF";2009;"YFT";"M";119;27.5
"DCF";2009;"YFT";"M";117;34
"DCF";2009;"YFT";"M";117;26.8
"DCF";2009;"YFT";"F";113;30.35
"DCF";2009;"YFT";"F";119;33.45
"DCF";2009;"YFT";"F";114;28.95
"DCF";2009;"YFT";"F";117;30.5
"DCF";2009;"YFT";"F";113;31.35
"DCF";2009;"YFT";"M";116;31.4
"DCF";2009;"YFT";"F";117;36.1
"DCF";2009;"YFT";"M";126;40.85
"DCF";2009;"YFT";"M";117;32.75
"DCF";2009;"YFT";"F";114;31.75
"DCF";2009;"YFT";"F";116;30.75
"DCF";2009;"YFT";"F";120;39.05
"DCF";2009;"YFT";"F";119;31.2
"DCF";2009;"YFT";"F";116;30.15
"DCF";2009;"YFT";"F";120;34.15
"DCF";2009;"YFT";"M";118;32.35
"DCF";2009;"YFT";"M";116;31.85
"DCF";2009;"YFT";"M";114;33.35
"DCF";2009;"YFT";"F";127;38.15
"DCF";2009;"YFT";"F";115;28
"DCF";2009;"YFT";"F";108;25.85
"DCF";2009;"YFT";"F";118;30.15
"DCF";2009;"YFT";"M";110;28.7
"DCF";2009;"YFT";"F";115;31.1
"DCF";2009;"YFT";"F";116;29.35
"DCF";2009;"YFT";"M";118;32.8
"DCF";2009;"YFT";"F";110;26.8
"DCF";2009;"YFT";"F";117;33.65
"DCF";2009;"YFT";"M";114;32.5
"DCF";2009;"YFT";"F";116;30.4
"DCF";2009;"YFT";"M";114;32.05
"DCF";2009;"YFT";"F";112;28.35
"DCF";2009;"YFT";"F";105;22.55
"DCF";2009;"YFT";"F";114;31.1
"DCF";2009;"YFT";"F";109;27.95
"DCF";2009;"YFT";"F";114;31.45
"DCF";2009;"YFT";"M";113;32.5
"DCF";2009;"YFT";"F";115;32.7
"DCF";2009;"YFT";"F";112;29.1
"DCF";2009;"YFT";"M";112;28.75
"DCF";2009;"YFT";"F";116;31.35
"DCF";2009;"YFT";"M";115;30.6
"DCF";2009;"YFT";"F";118;32.55
"DCF";2009;"YFT";"M";119;35.1
"DCF";2009;"YFT";"F";114;31.8
"DCF";2009;"YFT";"M";111;28.45
"DCF";2009;"YFT";"M";125;39.85
"DCF";2009;"YFT";"F";116;32.5
"DCF";2009;"YFT";"F";112;28.75
"DCF";2009;"YFT";"F";117;33.2
"DCF";2009;"YFT";"M";123;37.9
"DCF";2009;"YFT";"M";117;31.4
"DCF";2009;"YFT";"F";118;32.5
"DCF";2009;"YFT";"F";114;30.55
"DCF";2009;"YFT";"M";115;30.95
"DCF";2009;"YFT";"M";120;32.35
"DCF";2009;"YFT";"M";116;31.3
"DCF";2009;"YFT";"F";114;32.3
"DCF";2009;"YFT";"M";117;31.1
"DCF";2009;"YFT";"M";116;31.65
"DCF";2009;"YFT";"M";113;29.5
"DCF";2009;"YFT";"F";114;31.55
"DCF";2009;"YFT";"M";118;34.4
"DCF";2009;"YFT";"M";115;31.8
"DCF";2009;"YFT";"M";117;32.4
"DCF";2009;"YFT";"M";119;32.7
"DCF";2009;"YFT";"M";116;29.6
"DCF";2009;"YFT";"M";113;33.15
"DCF";2009;"YFT";"F";112;30.8
"DCF";2009;"YFT";"F";116;33.85
"DCF";2009;"YFT";"F";115;35.35
"DCF";2009;"YFT";"M";116;34.5
"DCF";2009;"YFT";"M";113;31
"DCF";2009;"YFT";"M";120;37.3
"DCF";2009;"YFT";"F";125;43.4
"DCF";2009;"YFT";"F";117;25
"DCF";2009;"YFT";"M";120;37.15
"DCF";2009;"YFT";"M";124;38.4
"DCF";2009;"YFT";"F";119;35.4
"DCF";2009;"YFT";"M";119;34.8
"DCF";2009;"YFT";"F";120;36
"DCF";2009;"YFT";"M";124;32.35
"DCF";2009;"YFT";"F";131;37.7
"DCF";2009;"YFT";"M";125;42.75
"DCF";2009;"YFT";"F";123;36.95
"DCF";2009;"YFT";"F";110;28.65
"DCF";2009;"YFT";"F";123;38.9
"DCF";2009;"YFT";"M";116;31.4
"DCF";2009;"YFT";"F";123;41.7
"DCF";2009;"YFT";"M";125;37.25
"DCF";2009;"YFT";"M";129;44.35
"DCF";2009;"YFT";"F";110;28.25
"DCF";2009;"YFT";"M";118;37.4
"DCF";2009;"YFT";"F";117;24.95
"DCF";2009;"YFT";"M";117;36.4
"DCF";2009;"YFT";"M";116;32.5
"DCF";2009;"YFT";"M";117;36.95
